sw,19.55927,3.861,1.000,1.600,0.000,0.000,0.000,1.000
E,19.55927,3.407,1.418,0.199,0.477,-0.111,0.143,0.860
RC,19.55927,3.555,0.920,0.191,0.051,-0.443,0.152,0.882
LF,19.55927,3.446,0.189,-0.065,-0.502,-0.627,0.422,0.421
RF,19.55927,3.647,0.182,0.077,-0.402,0.527,-0.498,0.559
LC,19.55927,3.384,0.969,0.090,-0.130,0.260,0.139,0.947
bb,19.66857,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.66857,3.804,1.000,1.600,0.000,0.000,0.000,1.000
E,19.66857,3.430,1.422,0.215,0.470,-0.091,0.122,0.870
RC,19.66857,3.576,0.939,0.202,0.140,-0.364,0.035,0.920
LF,19.66857,3.447,0.188,-0.060,-0.482,-0.630,0.419,0.442
RF,19.66857,3.653,0.172,0.084,-0.424,0.545,-0.494,0.527
LC,19.66857,3.369,0.963,0.113,-0.074,0.229,0.209,0.948
bb,19.7689,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.7689,3.748,1.000,1.600,0.000,0.000,0.000,1.000
E,19.7689,3.448,1.420,0.233,0.474,-0.083,0.110,0.869
RC,19.7689,3.591,0.964,0.207,0.102,-0.365,0.038,0.925
LF,19.7689,3.446,0.189,-0.057,-0.469,-0.638,0.406,0.457
RF,19.7689,3.656,0.163,0.085,-0.410,0.527,-0.517,0.535
LC,19.7689,3.373,0.969,0.128,-0.065,0.214,0.166,0.960
bb,19.8702,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.8702,3.688,1.000,1.600,0.000,0.000,0.000,1.000
E,19.8702,3.463,1.418,0.254,0.478,-0.093,0.098,0.868
RC,19.8702,3.616,0.967,0.223,0.117,-0.323,0.010,0.939
LF,19.8702,3.446,0.191,-0.054,-0.466,-0.643,0.385,0.470
RF,19.8702,3.659,0.162,0.088,-0.404,0.539,-0.509,0.535
LC,19.8702,3.379,0.972,0.143,-0.062,0.172,0.156,0.971
bb,19.98,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,19.98,3.620,1.000,1.600,0.000,0.000,0.000,1.000
E,19.98,3.477,1.412,0.275,0.476,-0.128,0.095,0.865
RC,19.98,3.637,0.954,0.241,0.151,-0.316,-0.011,0.937
LF,19.98,3.449,0.195,-0.049,-0.466,-0.650,0.348,0.489
RF,19.98,3.659,0.158,0.095,-0.378,0.534,-0.510,0.558
LC,19.98,3.393,0.971,0.159,-0.052,0.132,0.133,0.981
bb,20.0806,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.0806,3.556,1.000,1.600,0.000,0.000,0.000,1.000
E,20.0806,3.487,1.407,0.292,0.468,-0.175,0.109,0.860
RC,20.0806,3.650,0.940,0.256,0.174,-0.344,-0.034,0.922
LF,20.0806,3.445,0.217,-0.023,-0.431,-0.659,0.293,0.542
RF,20.0806,3.657,0.156,0.090,-0.366,0.541,-0.515,0.555
LC,20.0806,3.416,0.971,0.164,-0.060,0.125,0.088,0.986
bb,20.18077,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.18077,3.495,1.000,1.600,0.000,0.000,0.000,1.000
E,20.18077,3.494,1.399,0.302,0.461,-0.223,0.128,0.849
RC,20.18077,3.649,0.923,0.258,0.221,-0.413,-0.055,0.882
LF,20.18077,3.452,0.258,0.044,-0.385,-0.680,0.239,0.576
RF,20.18077,3.654,0.160,0.089,-0.350,0.554,-0.515,0.553
LC,20.18077,3.433,0.966,0.162,-0.071,0.099,0.068,0.990
bb,20.2915,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.2915,3.430,1.000,1.600,0.000,0.000,0.000,1.000
E,20.2915,3.494,1.395,0.309,0.462,-0.268,0.146,0.833
RC,20.2915,3.647,0.923,0.285,0.222,-0.445,-0.074,0.864
LF,20.2915,3.460,0.237,0.152,-0.383,-0.632,0.367,0.565
RF,20.2915,3.639,0.175,0.084,-0.335,0.555,-0.513,0.563
LC,20.2915,3.438,0.967,0.168,-0.073,0.035,0.055,0.995
bb,20.40172,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.40172,3.369,1.000,1.600,0.000,0.000,0.000,1.000
E,20.40172,3.487,1.396,0.318,0.450,-0.313,0.161,0.821
RC,20.40172,3.645,0.929,0.315,0.198,-0.447,-0.082,0.868
LF,20.40172,3.474,0.207,0.250,-0.542,-0.661,0.364,0.370
RF,20.40172,3.640,0.174,0.084,-0.326,0.563,-0.513,0.560
LC,20.40172,3.439,0.967,0.173,-0.071,-0.030,0.034,0.996
bb,20.50186,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.50186,3.321,1.000,1.600,0.000,0.000,0.000,1.000
E,20.50186,3.475,1.398,0.329,0.431,-0.354,0.176,0.811
RC,20.50186,3.641,0.927,0.341,0.196,-0.461,-0.095,0.860
LF,20.50186,3.471,0.196,0.305,-0.593,-0.663,0.366,0.274
RF,20.50186,3.640,0.174,0.086,-0.318,0.567,-0.508,0.565
LC,20.50186,3.436,0.961,0.184,-0.067,-0.092,0.008,0.993
bb,20.60206,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.60206,3.279,1.000,1.600,0.000,0.000,0.000,1.000
E,20.60206,3.457,1.402,0.339,0.406,-0.402,0.186,0.799
RC,20.60206,3.627,0.920,0.367,0.209,-0.490,-0.083,0.842
LF,20.60206,3.445,0.182,0.324,-0.652,-0.661,0.319,0.191
RF,20.60206,3.640,0.176,0.088,-0.320,0.578,-0.487,0.572
LC,20.60206,3.418,0.957,0.200,-0.062,-0.193,0.020,0.979
bb,20.71344,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.71344,3.243,1.000,1.600,0.000,0.000,0.000,1.000
E,20.71344,3.433,1.411,0.347,0.384,-0.463,0.192,0.775
RC,20.71344,3.602,0.916,0.403,0.219,-0.525,-0.062,0.820
LF,20.71344,3.433,0.174,0.321,-0.681,-0.676,0.254,0.124
RF,20.71344,3.638,0.180,0.091,-0.328,0.585,-0.453,0.588
LC,20.71344,3.386,0.961,0.224,-0.091,-0.282,0.015,0.955
bb,20.82509,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.82509,3.217,1.000,1.600,0.000,0.000,0.000,1.000
E,20.82509,3.403,1.425,0.361,0.364,-0.519,0.205,0.745
RC,20.82509,3.558,0.921,0.443,0.213,-0.564,-0.049,0.796
LF,20.82509,3.428,0.174,0.324,-0.650,-0.691,0.270,0.165
RF,20.82509,3.640,0.195,0.102,-0.326,0.602,-0.413,0.601
LC,20.82509,3.357,0.975,0.250,-0.106,-0.310,0.008,0.945
bb,20.92519,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,20.92519,3.204,1.000,1.600,0.000,0.000,0.000,1.000
E,20.92519,3.373,1.432,0.377,0.347,-0.553,0.212,0.728
RC,20.92519,3.510,0.929,0.470,0.196,-0.620,-0.036,0.759
LF,20.92519,3.428,0.172,0.326,-0.645,-0.696,0.271,0.161
RF,20.92519,3.646,0.235,0.154,-0.292,0.617,-0.310,0.662
LC,20.92519,3.328,0.979,0.269,-0.099,-0.338,-0.036,0.935
bb,21.03536,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.03536,3.200,1.000,1.600,0.000,0.000,0.000,1.000
E,21.03536,3.341,1.427,0.392,0.335,-0.580,0.232,0.705
RC,21.03536,3.463,0.926,0.489,0.188,-0.658,-0.033,0.729
LF,21.03536,3.427,0.171,0.326,-0.640,-0.707,0.259,0.150
RF,21.03536,3.627,0.286,0.286,-0.116,0.474,-0.307,0.817
LC,21.03536,3.317,0.970,0.274,-0.077,-0.320,-0.032,0.944
bb,21.13544,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.13544,3.208,1.000,1.600,0.000,0.000,0.000,1.000
E,21.13544,3.314,1.425,0.397,0.334,-0.604,0.257,0.676
RC,21.13544,3.423,0.937,0.511,0.177,-0.677,-0.054,0.712
LF,21.13544,3.428,0.171,0.325,-0.642,-0.714,0.242,0.142
RF,21.13544,3.564,0.289,0.403,-0.047,0.299,-0.391,0.869
LC,21.13544,3.308,0.971,0.268,-0.061,-0.369,-0.016,0.927
bb,21.2355,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.2355,3.225,1.000,1.600,0.000,0.000,0.000,1.000
E,21.2355,3.286,1.424,0.398,0.328,-0.626,0.273,0.653
RC,21.2355,3.381,0.948,0.530,0.150,-0.708,-0.060,0.688
LF,21.2355,3.428,0.171,0.325,-0.640,-0.719,0.235,0.133
RF,21.2355,3.461,0.263,0.482,-0.011,0.154,-0.498,0.854
LC,21.2355,3.301,0.971,0.263,-0.062,-0.432,-0.020,0.899
bb,21.34616,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.34616,3.254,1.000,1.600,0.000,0.000,0.000,1.000
E,21.34616,3.253,1.419,0.402,0.329,-0.640,0.295,0.628
RC,21.34616,3.330,0.949,0.542,0.131,-0.747,-0.044,0.651
LF,21.34616,3.426,0.171,0.328,-0.631,-0.731,0.227,0.131
RF,21.34616,3.307,0.205,0.530,0.084,-0.011,-0.658,0.748
LC,21.34616,3.296,0.964,0.262,-0.061,-0.482,0.014,0.874
bb,21.44649,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.44649,3.290,1.000,1.600,0.000,0.000,0.000,1.000
E,21.44649,3.222,1.416,0.410,0.329,-0.649,0.309,0.613
RC,21.44649,3.279,0.948,0.549,0.125,-0.779,-0.031,0.614
LF,21.44649,3.426,0.171,0.328,-0.630,-0.733,0.219,0.129
RF,21.44649,3.228,0.187,0.530,0.148,-0.111,-0.702,0.687
LC,21.44649,3.281,0.963,0.262,-0.062,-0.530,0.025,0.846
bb,21.55742,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.55742,3.339,1.000,1.600,0.000,0.000,0.000,1.000
E,21.55742,3.187,1.414,0.426,0.332,-0.658,0.321,0.595
RC,21.55742,3.223,0.948,0.557,0.142,-0.804,-0.036,0.577
LF,21.55742,3.425,0.173,0.328,-0.609,-0.756,0.201,0.128
RF,21.55742,3.231,0.179,0.520,0.129,-0.056,-0.683,0.717
LC,21.55742,3.249,0.966,0.271,-0.057,-0.584,0.005,0.810
bb,21.6581,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.6581,3.390,1.000,1.600,0.000,0.000,0.000,1.000
E,21.6581,3.150,1.414,0.443,0.329,-0.665,0.324,0.588
RC,21.6581,3.178,0.951,0.571,0.144,-0.812,-0.048,0.563
LF,21.6581,3.422,0.180,0.328,-0.578,-0.797,0.148,0.095
RF,21.6581,3.230,0.177,0.523,0.134,-0.070,-0.672,0.725
LC,21.6581,3.219,0.965,0.285,-0.043,-0.598,-0.006,0.801
bb,21.75816,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.75816,3.445,1.000,1.600,0.000,0.000,0.000,1.000
E,21.75816,3.115,1.409,0.455,0.327,-0.667,0.336,0.579
RC,21.75816,3.141,0.953,0.581,0.146,-0.825,-0.047,0.544
LF,21.75816,3.394,0.208,0.333,-0.502,-0.860,0.083,0.042
RF,21.75816,3.227,0.174,0.525,0.154,-0.078,-0.662,0.729
LC,21.75816,3.198,0.962,0.304,-0.028,-0.587,-0.008,0.809
bb,21.86914,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.86914,3.511,1.000,1.600,0.000,0.000,0.000,1.000
E,21.86914,3.082,1.404,0.460,0.322,-0.671,0.347,0.571
RC,21.86914,3.115,0.946,0.582,0.165,-0.849,-0.023,0.502
LF,21.86914,3.309,0.257,0.346,0.441,0.897,-0.005,0.020
RF,21.86914,3.225,0.173,0.524,0.165,-0.073,-0.651,0.737
LC,21.86914,3.184,0.957,0.319,-0.013,-0.575,-0.013,0.818
bb,21.97934,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,21.97934,3.580,1.000,1.600,0.000,0.000,0.000,1.000
E,21.97934,3.050,1.399,0.458,0.326,-0.670,0.357,0.564
RC,21.97934,3.084,0.946,0.590,0.164,-0.841,-0.023,0.515
LF,21.97934,3.150,0.242,0.339,0.551,0.834,-0.004,0.006
RF,21.97934,3.223,0.173,0.524,0.168,-0.079,-0.639,0.746
LC,21.97934,3.158,0.953,0.321,-0.029,-0.595,0.018,0.803
bb,22.0912,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.0912,3.650,1.000,1.600,0.000,0.000,0.000,1.000
E,22.0912,3.014,1.398,0.451,0.326,-0.671,0.360,0.560
RC,22.0912,3.058,0.941,0.592,0.160,-0.851,0.003,0.501
LF,22.0912,2.978,0.218,0.314,-0.687,-0.723,0.039,0.064
RF,22.0912,3.222,0.172,0.524,0.168,-0.072,-0.634,0.751
LC,22.0912,3.114,0.955,0.320,-0.048,-0.617,0.007,0.785
bb,22.20272,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.20272,3.720,1.000,1.600,0.000,0.000,0.000,1.000
E,22.20272,2.968,1.398,0.442,0.322,-0.669,0.361,0.565
RC,22.20272,3.018,0.938,0.592,0.187,-0.837,0.000,0.513
LF,22.20272,2.910,0.211,0.301,-0.707,-0.696,0.063,0.111
RF,22.20272,3.219,0.172,0.525,0.167,-0.060,-0.622,0.762
LC,22.20272,3.055,0.954,0.315,-0.067,-0.617,0.006,0.784
bb,22.31279,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.31279,3.782,1.000,1.600,0.000,0.000,0.000,1.000
E,22.31279,2.914,1.401,0.429,0.317,-0.665,0.353,0.577
RC,22.31279,2.959,0.937,0.578,0.169,-0.830,0.002,0.531
LF,22.31279,2.922,0.187,0.315,-0.687,-0.722,0.054,0.055
RF,22.31279,3.213,0.175,0.522,0.142,-0.059,-0.584,0.797
LC,22.31279,2.989,0.957,0.301,-0.079,-0.596,0.017,0.799
bb,22.42427,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.42427,3.841,1.000,1.600,0.000,0.000,0.000,1.000
E,22.42427,2.858,1.411,0.413,0.324,-0.654,0.349,0.587
RC,22.42427,2.898,0.940,0.558,0.159,-0.821,0.002,0.548
LF,22.42427,2.917,0.187,0.310,-0.678,-0.726,0.086,0.074
RF,22.42427,3.193,0.203,0.520,0.085,0.029,-0.525,0.846
LC,22.42427,2.928,0.960,0.287,-0.069,-0.566,0.016,0.822
bb,22.53448,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.53448,3.893,1.000,1.600,0.000,0.000,0.000,1.000
E,22.53448,2.804,1.418,0.397,0.321,-0.650,0.334,0.602
RC,22.53448,2.868,0.949,0.533,0.136,-0.847,0.018,0.513
LF,22.53448,2.922,0.185,0.303,-0.685,-0.721,0.088,0.045
RF,22.53448,3.097,0.262,0.505,0.030,0.076,-0.417,0.905
LC,22.53448,2.894,0.971,0.281,-0.159,-0.492,0.104,0.849
bb,22.63467,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.63467,3.932,1.000,1.600,0.000,0.000,0.000,1.000
E,22.63467,2.765,1.414,0.387,0.328,-0.640,0.345,0.603
RC,22.63467,2.841,0.931,0.538,0.220,-0.802,0.033,0.554
LF,22.63467,2.923,0.185,0.300,-0.687,-0.722,0.080,0.017
RF,22.63467,2.977,0.273,0.489,0.048,0.106,-0.455,0.883
LC,22.63467,2.856,0.954,0.295,-0.135,-0.384,0.237,0.882
bb,22.74553,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.74553,3.966,1.000,1.600,0.000,0.000,0.000,1.000
E,22.74553,2.718,1.415,0.385,0.332,-0.637,0.348,0.603
RC,22.74553,2.807,0.941,0.536,0.188,-0.811,0.033,0.553
LF,22.74553,2.924,0.186,0.299,-0.686,-0.723,0.075,0.010
RF,22.74553,2.821,0.233,0.489,0.105,0.039,-0.605,0.788
LC,22.74553,2.826,0.962,0.314,-0.107,-0.364,0.124,0.917
bb,22.85649,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.85649,3.988,1.000,1.600,0.000,0.000,0.000,1.000
E,22.85649,2.675,1.411,0.396,0.330,-0.642,0.348,0.598
RC,22.85649,2.770,0.940,0.547,0.177,-0.807,0.036,0.562
LF,22.85649,2.920,0.186,0.302,-0.677,-0.730,0.092,0.021
RF,22.85649,2.718,0.203,0.489,0.100,0.024,-0.704,0.703
LC,22.85649,2.792,0.964,0.308,-0.110,-0.406,0.124,0.899
bb,22.95689,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,22.95689,3.999,1.000,1.600,0.000,0.000,0.000,1.000
E,22.95689,2.639,1.411,0.417,0.334,-0.650,0.346,0.589
RC,22.95689,2.724,0.939,0.554,0.151,-0.812,0.019,0.563
LF,22.95689,2.917,0.187,0.304,-0.653,-0.752,0.084,0.018
RF,22.95689,2.724,0.188,0.482,0.066,0.043,-0.707,0.702
LC,22.95689,2.753,0.974,0.307,-0.097,-0.448,0.034,0.888
bb,23.0678,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.0678,3.998,1.000,1.600,0.000,0.000,0.000,1.000
E,23.0678,2.593,1.418,0.447,0.327,-0.663,0.336,0.584
RC,23.0678,2.677,0.954,0.577,0.100,-0.811,0.006,0.577
LF,23.0678,2.904,0.193,0.311,-0.601,-0.793,0.085,0.044
RF,23.0678,2.715,0.184,0.488,0.094,0.026,-0.676,0.730
LC,23.0678,2.703,0.992,0.303,-0.061,-0.545,-0.059,0.834
bb,23.16842,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.16842,3.988,1.000,1.600,0.000,0.000,0.000,1.000
E,23.16842,2.558,1.421,0.468,0.323,-0.665,0.339,0.582
RC,23.16842,2.644,0.960,0.602,0.081,-0.786,0.003,0.613
LF,23.16842,2.850,0.256,0.317,-0.457,-0.887,0.056,0.036
RF,23.16842,2.717,0.182,0.492,0.098,0.056,-0.678,0.727
LC,23.16842,2.677,1.014,0.315,-0.062,-0.590,-0.114,0.797
bb,23.26895,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.26895,3.968,1.000,1.600,0.000,0.000,0.000,1.000
E,23.26895,2.533,1.417,0.480,0.317,-0.666,0.346,0.580
RC,23.26895,2.623,0.948,0.601,0.144,-0.813,0.001,0.564
LF,23.26895,2.751,0.483,0.348,-0.241,-0.967,0.075,0.035
RF,23.26895,2.718,0.182,0.494,0.090,0.070,-0.677,0.727
LC,23.26895,2.678,1.030,0.325,-0.110,-0.564,-0.107,0.812
bb,23.36969,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.36969,3.938,1.000,1.600,0.000,0.000,0.000,1.000
E,23.36969,2.507,1.420,0.487,0.314,-0.671,0.338,0.581
RC,23.36969,2.593,0.963,0.624,0.123,-0.785,-0.049,0.605
LF,23.36969,2.626,0.679,0.371,-0.206,-0.972,0.113,0.020
RF,23.36969,2.722,0.185,0.499,0.075,0.094,-0.670,0.733
LC,23.36969,2.668,1.048,0.293,-0.265,-0.672,-0.040,0.690
bb,23.47958,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.47958,3.896,1.000,1.600,0.000,0.000,0.000,1.000
E,23.47958,2.483,1.424,0.500,0.311,-0.682,0.334,0.571
RC,23.47958,2.565,0.971,0.649,0.088,-0.734,-0.077,0.669
LF,23.47958,2.458,0.705,0.391,-0.459,-0.875,0.147,0.048
RF,23.47958,2.725,0.188,0.504,0.060,0.124,-0.662,0.737
LC,23.47958,2.637,1.048,0.294,-0.189,-0.754,-0.076,0.624
bb,23.59099,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.59099,3.845,1.000,1.600,0.000,0.000,0.000,1.000
E,23.59099,2.470,1.436,0.521,0.307,-0.696,0.319,0.565
RC,23.59099,2.536,0.977,0.659,0.080,-0.699,-0.117,0.701
LF,23.59099,2.249,0.640,0.402,-0.652,-0.741,0.147,0.071
RF,23.59099,2.719,0.194,0.506,0.048,0.132,-0.640,0.755
LC,23.59099,2.601,1.063,0.301,-0.201,-0.727,-0.121,0.645
bb,23.70253,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.70253,3.787,1.000,1.600,0.000,0.000,0.000,1.000
E,23.70253,2.459,1.444,0.541,0.300,-0.699,0.300,0.575
RC,23.70253,2.505,0.978,0.656,0.073,-0.693,-0.143,0.703
LF,23.70253,2.121,0.518,0.375,-0.712,-0.689,0.103,0.087
RF,23.70253,2.711,0.198,0.501,0.043,0.131,-0.620,0.772
LC,23.70253,2.551,1.058,0.297,-0.182,-0.732,-0.124,0.644
bb,23.81293,1.161,0.296,1.626,0.000,0.000,0.000,1.000
sw,23.81293,3.722,1.000,1.600,0.000,0.000,0.000,1.000
E,23.81293,2.432,1.444,0.549,0.291,-0.695,0.279,0.595
RC,23.81293,2.468,0.973,0.660,0.062,-0.674,-0.157,0.719
LF,23.81293,2.088,0.392,0.346,-0.729,-0.668,0.066,0.134
RF,23.81293,2.703,0.199,0.497,0.045,0.142,-0.589,0.794
