LF,19.48541,3.120,0.209,-0.133,-0.456,-0.613,0.424,0.485
RF,19.48541,3.291,0.189,-0.116,-0.338,0.515,-0.521,0.591
LC,19.48541,2.992,0.733,0.012,0.498,0.113,-0.163,0.844
bb,19.59575,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.59575,3.043,1.000,0.400,0.000,0.000,0.000,1.000
E,19.59575,3.178,1.441,0.169,0.409,-0.113,0.088,0.901
RC,19.59575,3.391,0.686,0.149,0.472,-0.121,0.093,0.868
LF,19.59575,3.120,0.208,-0.128,-0.433,-0.617,0.429,0.498
RF,19.59575,3.288,0.193,-0.111,-0.335,0.537,-0.490,0.600
LC,19.59575,3.031,0.743,0.059,0.440,0.187,-0.088,0.874
bb,19.6967,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.6967,2.990,1.000,0.400,0.000,0.000,0.000,1.000
E,19.6967,3.171,1.437,0.186,0.413,-0.116,0.093,0.899
RC,19.6967,3.392,0.683,0.177,0.458,-0.118,0.181,0.862
LF,19.6967,3.121,0.202,-0.124,-0.407,-0.618,0.439,0.509
RF,19.6967,3.282,0.229,-0.068,-0.260,0.567,-0.428,0.654
LC,19.6967,3.045,0.744,0.105,0.394,0.202,-0.147,0.885
bb,19.80821,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.80821,2.926,1.000,0.400,0.000,0.000,0.000,1.000
E,19.80821,3.159,1.429,0.221,0.403,-0.137,0.099,0.899
RC,19.80821,3.397,0.704,0.224,0.389,-0.032,0.152,0.908
LF,19.80821,3.119,0.203,-0.124,-0.399,-0.625,0.438,0.508
RF,19.80821,3.261,0.256,0.062,-0.260,0.560,-0.461,0.637
LC,19.80821,3.043,0.736,0.146,0.391,0.199,-0.148,0.886
bb,19.90891,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,19.90891,2.865,1.000,0.400,0.000,0.000,0.000,1.000
E,19.90891,3.152,1.423,0.261,0.400,-0.164,0.097,0.896
RC,19.90891,3.389,0.724,0.275,0.364,-0.029,0.082,0.927
LF,19.90891,3.118,0.204,-0.125,-0.401,-0.625,0.435,0.509
RF,19.90891,3.269,0.228,0.265,-0.369,0.436,-0.566,0.595
LC,19.90891,3.023,0.734,0.197,0.381,0.118,-0.147,0.905
bb,20.00911,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.00911,2.801,1.000,0.400,0.000,0.000,0.000,1.000
E,20.00911,3.149,1.409,0.310,0.395,-0.201,0.105,0.890
RC,20.00911,3.355,0.737,0.362,0.284,-0.084,0.078,0.952
LF,20.00911,3.118,0.205,-0.123,-0.394,-0.638,0.414,0.516
RF,20.00911,3.292,0.212,0.466,-0.361,0.192,-0.672,0.617
LC,20.00911,3.004,0.717,0.245,0.406,0.033,-0.138,0.903
bb,20.1192,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.1192,2.732,1.000,0.400,0.000,0.000,0.000,1.000
E,20.1192,3.148,1.399,0.380,0.377,-0.271,0.110,0.879
RC,20.1192,3.297,0.738,0.487,0.183,-0.270,0.127,0.937
LF,20.1192,3.121,0.211,-0.114,-0.387,-0.668,0.335,0.540
RF,20.1192,3.313,0.178,0.532,-0.344,0.252,-0.661,0.617
LC,20.1192,2.994,0.698,0.302,0.433,-0.005,-0.166,0.886
bb,20.22974,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.22974,2.665,1.000,0.400,0.000,0.000,0.000,1.000
E,20.22974,3.146,1.415,0.461,0.359,-0.357,0.136,0.852
RC,20.22974,3.265,0.750,0.605,0.177,-0.377,0.117,0.901
LF,20.22974,3.122,0.250,-0.063,-0.333,-0.703,0.240,0.581
RF,20.22974,3.308,0.175,0.557,-0.272,0.263,-0.636,0.673
LC,20.22974,2.988,0.719,0.375,0.398,-0.104,-0.150,0.899
bb,20.32974,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.32974,2.608,1.000,0.400,0.000,0.000,0.000,1.000
E,20.32974,3.137,1.444,0.526,0.302,-0.438,0.167,0.830
RC,20.32974,3.233,0.776,0.659,0.193,-0.452,0.079,0.868
LF,20.32974,3.134,0.305,0.086,-0.247,-0.783,0.118,0.559
RF,20.32974,3.315,0.172,0.561,-0.252,0.291,-0.637,0.668
LC,20.32974,2.982,0.780,0.442,0.331,-0.219,-0.152,0.905
bb,20.42995,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.42995,2.556,1.000,0.400,0.000,0.000,0.000,1.000
E,20.42995,3.125,1.459,0.571,0.278,-0.510,0.191,0.792
RC,20.42995,3.197,0.806,0.699,0.161,-0.521,0.090,0.833
LF,20.42995,3.150,0.298,0.276,-0.348,-0.826,0.107,0.430
RF,20.42995,3.311,0.170,0.564,-0.231,0.291,-0.634,0.678
LC,20.42995,3.005,0.860,0.477,0.212,-0.222,-0.106,0.946
bb,20.53008,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.53008,2.509,1.000,0.400,0.000,0.000,0.000,1.000
E,20.53008,3.104,1.467,0.604,0.251,-0.562,0.193,0.764
RC,20.53008,3.172,0.856,0.689,0.050,-0.650,0.116,0.749
LF,20.53008,3.122,0.234,0.468,-0.507,-0.797,0.193,0.266
RF,20.53008,3.301,0.167,0.568,-0.200,0.288,-0.627,0.696
LC,20.53008,3.013,0.918,0.483,0.093,-0.257,0.003,0.962
bb,20.64219,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.64219,2.466,1.000,0.400,0.000,0.000,0.000,1.000
E,20.64219,3.075,1.466,0.625,0.226,-0.602,0.207,0.737
RC,20.64219,3.150,0.881,0.734,-0.001,-0.645,0.108,0.757
LF,20.64219,3.041,0.194,0.619,-0.650,-0.722,0.218,0.088
RF,20.64219,3.294,0.165,0.571,-0.170,0.278,-0.615,0.719
LC,20.64219,3.003,0.932,0.501,0.060,-0.281,-0.033,0.957
bb,20.75264,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.75264,2.432,1.000,0.400,0.000,0.000,0.000,1.000
E,20.75264,3.036,1.466,0.635,0.200,-0.640,0.218,0.709
RC,20.75264,3.101,0.893,0.794,-0.022,-0.613,0.114,0.782
LF,20.75264,2.974,0.188,0.660,0.710,0.686,-0.155,0.019
RF,20.75264,3.295,0.166,0.573,-0.159,0.292,-0.607,0.722
LC,20.75264,2.987,0.927,0.536,0.030,-0.311,0.044,0.949
bb,20.86316,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.86316,2.411,1.000,0.400,0.000,0.000,0.000,1.000
E,20.86316,2.988,1.468,0.636,0.156,-0.681,0.234,0.676
RC,20.86316,3.040,0.921,0.794,-0.021,-0.739,0.041,0.672
LF,20.86316,2.963,0.177,0.664,0.688,0.718,-0.057,0.087
RF,20.86316,3.295,0.172,0.579,-0.159,0.310,-0.570,0.744
LC,20.86316,2.945,0.932,0.557,-0.028,-0.384,0.045,0.922
bb,20.97543,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,20.97543,2.401,1.000,0.400,0.000,0.000,0.000,1.000
E,20.97543,2.931,1.469,0.634,0.120,-0.713,0.245,0.646
RC,20.97543,2.959,0.940,0.855,-0.026,-0.744,0.060,0.665
LF,20.97543,2.954,0.174,0.675,0.652,0.755,-0.067,0.028
RF,20.97543,3.274,0.213,0.616,-0.163,0.363,-0.423,0.814
LC,20.97543,2.902,0.949,0.569,-0.101,-0.466,0.026,0.879
bb,21.08481,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.08481,2.403,1.000,0.400,0.000,0.000,0.000,1.000
E,21.08481,2.874,1.463,0.635,0.106,-0.719,0.270,0.631
RC,21.08481,2.882,0.969,0.856,-0.033,-0.801,0.020,0.597
LF,21.08481,2.955,0.172,0.673,0.647,0.759,-0.045,0.060
RF,21.08481,3.124,0.299,0.747,0.027,0.216,-0.325,0.920
LC,21.08481,2.886,0.961,0.571,-0.123,-0.511,-0.012,0.850
bb,21.18517,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.18517,2.415,1.000,0.400,0.000,0.000,0.000,1.000
E,21.18517,2.828,1.459,0.629,0.078,-0.740,0.313,0.590
RC,21.18517,2.820,0.967,0.834,0.000,-0.885,0.019,0.465
LF,21.18517,2.954,0.173,0.676,0.641,0.765,-0.021,0.050
RF,21.18517,2.912,0.271,0.848,0.050,0.049,-0.480,0.874
LC,21.18517,2.882,0.950,0.583,-0.098,-0.563,0.032,0.820
bb,21.28526,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.28526,2.437,1.000,0.400,0.000,0.000,0.000,1.000
E,21.28526,2.794,1.454,0.625,0.063,-0.772,0.321,0.546
RC,21.28526,2.754,0.968,0.830,0.002,-0.930,0.043,0.365
LF,21.28526,2.955,0.174,0.678,0.635,0.770,0.017,0.059
RF,21.28526,2.645,0.212,0.909,0.229,-0.234,-0.648,0.688
LC,21.28526,2.868,0.955,0.596,-0.123,-0.647,0.024,0.752
bb,21.39645,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.39645,2.471,1.000,0.400,0.000,0.000,0.000,1.000
E,21.39645,2.764,1.440,0.632,-0.032,0.813,-0.336,-0.474
RC,21.39645,2.669,0.957,0.812,0.003,-0.963,0.043,0.266
LF,21.39645,2.947,0.174,0.682,0.591,0.804,0.036,0.054
RF,21.39645,2.509,0.210,0.922,0.296,-0.515,-0.586,0.552
LC,21.39645,2.849,0.948,0.618,-0.084,-0.718,-0.016,0.691
bb,21.50855,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.50855,2.515,1.000,0.400,0.000,0.000,0.000,1.000
E,21.50855,2.729,1.423,0.643,-0.009,0.851,-0.355,-0.387
RC,21.50855,2.614,0.949,0.787,0.048,-0.995,0.032,0.085
LF,21.50855,2.941,0.184,0.691,0.556,0.817,0.108,0.107
RF,21.50855,2.513,0.189,0.937,0.343,-0.456,-0.566,0.595
LC,21.50855,2.818,0.937,0.668,-0.059,-0.785,-0.044,0.616
bb,21.62006,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.62006,2.569,1.000,0.400,0.000,0.000,0.000,1.000
E,21.62006,2.698,1.402,0.655,-0.010,0.865,-0.370,-0.339
RC,21.62006,2.603,0.931,0.790,-0.072,0.995,-0.052,0.055
LF,21.62006,2.885,0.205,0.798,0.494,0.758,0.197,0.377
RF,21.62006,2.513,0.190,0.929,0.328,-0.476,-0.536,0.615
LC,21.62006,2.806,0.915,0.703,-0.076,-0.820,0.032,0.566
bb,21.72949,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.72949,2.629,1.000,0.400,0.000,0.000,0.000,1.000
E,21.72949,2.669,1.367,0.644,-0.020,0.854,-0.379,-0.356
RC,21.72949,2.616,0.916,0.800,-0.094,0.989,-0.058,0.103
LF,21.72949,2.865,0.174,0.849,0.492,0.699,0.296,0.426
RF,21.72949,2.512,0.191,0.928,0.300,-0.467,-0.540,0.633
LC,21.72949,2.819,0.913,0.716,-0.043,-0.853,-0.005,0.521
bb,21.83092,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.83092,2.687,1.000,0.400,0.000,0.000,0.000,1.000
E,21.83092,2.643,1.302,0.618,-0.023,0.837,-0.396,-0.378
RC,21.83092,2.609,0.886,0.818,-0.082,0.993,-0.070,0.039
LF,21.83092,2.861,0.174,0.840,0.481,0.729,0.258,0.413
RF,21.83092,2.500,0.210,0.909,0.270,-0.432,-0.508,0.694
LC,21.83092,2.823,0.876,0.748,-0.055,-0.844,0.085,0.527
bb,21.94213,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,21.94213,2.756,1.000,0.400,0.000,0.000,0.000,1.000
E,21.94213,2.606,1.216,0.591,-0.038,0.817,-0.429,-0.384
RC,21.94213,2.590,0.865,0.835,-0.133,0.987,-0.095,0.000
LF,21.94213,2.857,0.174,0.840,0.458,0.734,0.271,0.423
RF,21.94213,2.429,0.233,0.886,0.248,-0.429,-0.542,0.679
LC,21.94213,2.832,0.862,0.763,-0.047,-0.877,0.061,0.474
bb,22.05183,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.05183,2.826,1.000,0.400,0.000,0.000,0.000,1.000
E,22.05183,2.548,1.131,0.566,-0.032,0.807,-0.443,-0.389
RC,22.05183,2.555,0.848,0.832,0.176,-0.978,0.114,0.007
LF,22.05183,2.853,0.174,0.839,0.426,0.746,0.281,0.428
RF,22.05183,2.252,0.223,0.844,0.283,-0.488,-0.651,0.508
LC,22.05183,2.812,0.831,0.770,-0.059,-0.900,0.123,0.415
bb,22.15226,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.15226,2.888,1.000,0.400,0.000,0.000,0.000,1.000
E,22.15226,2.473,1.083,0.554,-0.041,0.799,-0.458,-0.387
RC,22.15226,2.509,0.827,0.818,0.159,-0.981,0.115,0.008
LF,22.15226,2.844,0.175,0.837,0.365,0.772,0.293,0.430
RF,22.15226,2.139,0.226,0.818,0.333,-0.573,-0.639,0.391
LC,22.15226,2.759,0.807,0.758,-0.045,-0.898,0.132,0.417
bb,22.2629,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.2629,2.954,1.000,0.400,0.000,0.000,0.000,1.000
E,22.2629,2.357,1.074,0.536,-0.059,0.806,-0.442,-0.388
RC,22.2629,2.429,0.800,0.810,-0.138,0.981,-0.136,0.028
LF,22.2629,2.831,0.177,0.838,0.301,0.796,0.325,0.412
RF,22.2629,2.094,0.207,0.825,0.297,-0.487,-0.636,0.519
LC,22.2629,2.658,0.796,0.744,-0.032,-0.882,0.136,0.450
bb,22.36323,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.36323,3.010,1.000,0.400,0.000,0.000,0.000,1.000
E,22.36323,2.241,1.122,0.520,-0.027,0.847,-0.403,-0.344
RC,22.36323,2.318,0.828,0.801,-0.115,0.977,-0.173,0.047
LF,22.36323,2.820,0.185,0.838,0.262,0.812,0.349,0.388
RF,22.36323,2.077,0.206,0.824,0.317,-0.435,-0.585,0.607
LC,22.36323,2.544,0.811,0.723,-0.013,-0.885,0.152,0.440
bb,22.47462,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.47462,3.066,1.000,0.400,0.000,0.000,0.000,1.000
E,22.47462,2.130,1.200,0.506,-0.018,0.873,-0.377,-0.309
RC,22.47462,2.182,0.914,0.791,0.066,-0.986,0.147,0.051
LF,22.47462,2.704,0.258,0.786,0.184,0.935,0.203,0.226
RF,22.47462,2.061,0.202,0.839,0.324,-0.353,-0.568,0.668
LC,22.47462,2.392,0.853,0.691,-0.003,-0.840,0.096,0.534
bb,22.5846,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.5846,3.114,1.000,0.400,0.000,0.000,0.000,1.000
E,22.5846,2.051,1.254,0.496,-0.024,0.876,-0.370,-0.308
RC,22.5846,2.113,0.952,0.774,0.120,-0.982,0.133,0.061
LF,22.5846,2.461,0.344,0.788,0.209,0.899,0.075,0.377
RF,22.5846,2.054,0.202,0.841,0.341,-0.346,-0.543,0.685
LC,22.5846,2.294,0.892,0.682,-0.027,-0.775,0.082,0.626
bb,22.69562,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.69562,3.152,1.000,0.400,0.000,0.000,0.000,1.000
E,22.69562,1.999,1.307,0.475,-0.036,0.885,-0.351,-0.303
RC,22.69562,2.045,0.971,0.744,0.185,-0.974,0.081,0.105
LF,22.69562,2.231,0.336,0.706,0.395,0.843,0.006,0.364
RF,22.69562,2.059,0.201,0.830,0.330,-0.395,-0.526,0.677
LC,22.69562,2.225,0.912,0.640,-0.024,-0.749,0.063,0.660
bb,22.79648,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.79648,3.177,1.000,0.400,0.000,0.000,0.000,1.000
E,22.79648,1.965,1.348,0.449,-0.056,0.889,-0.350,-0.291
RC,22.79648,1.984,0.972,0.707,0.189,-0.963,0.097,0.168
LF,22.79648,2.087,0.291,0.537,0.544,0.755,0.159,0.329
RF,22.79648,2.055,0.199,0.826,0.336,-0.404,-0.502,0.687
LC,22.79648,2.163,0.935,0.593,-0.008,-0.709,0.024,0.704
bb,22.89712,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,22.89712,3.193,1.000,0.400,0.000,0.000,0.000,1.000
E,22.89712,1.934,1.390,0.417,-0.065,0.897,-0.340,-0.276
RC,22.89712,1.939,0.971,0.672,0.175,-0.960,0.119,0.183
LF,22.89712,2.038,0.268,0.311,0.643,0.719,0.229,0.129
RF,22.89712,2.056,0.200,0.816,0.310,-0.413,-0.484,0.707
LC,22.89712,2.105,0.950,0.506,0.010,-0.717,-0.003,0.697
bb,23.00667,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,23.00667,3.200,1.000,0.400,0.000,0.000,0.000,1.000
E,23.00667,1.898,1.427,0.374,-0.091,0.886,-0.332,-0.310
RC,23.00667,1.887,0.974,0.603,0.185,-0.949,0.093,0.238
LF,23.00667,2.032,0.253,0.162,0.662,0.712,0.232,0.035
RF,23.00667,2.057,0.206,0.804,0.282,-0.420,-0.468,0.725
LC,23.00667,2.035,0.966,0.386,-0.006,-0.735,-0.007,0.678
bb,23.10671,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,23.10671,3.195,1.000,0.400,0.000,0.000,0.000,1.000
E,23.10671,1.867,1.451,0.329,-0.119,0.855,-0.317,-0.394
RC,23.10671,1.841,0.952,0.511,0.289,-0.908,0.055,0.298
LF,23.10671,2.062,0.213,0.159,0.634,0.722,0.227,0.156
RF,23.10671,2.042,0.234,0.773,0.224,-0.415,-0.389,0.791
LC,23.10671,1.985,0.959,0.295,0.046,-0.642,0.018,0.765
bb,23.21905,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,23.21905,3.179,1.000,0.400,0.000,0.000,0.000,1.000
E,23.21905,1.825,1.468,0.281,-0.142,0.819,-0.292,-0.473
RC,23.21905,1.831,0.922,0.391,0.233,-0.934,0.131,0.238
LF,23.21905,2.044,0.210,0.150,0.593,0.787,0.116,0.125
RF,23.21905,1.997,0.297,0.642,0.100,-0.382,-0.284,0.874
LC,23.21905,1.955,0.942,0.203,0.042,-0.588,0.157,0.792
bb,23.32867,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,23.32867,3.151,1.000,0.400,0.000,0.000,0.000,1.000
E,23.32867,1.773,1.473,0.244,0.175,-0.786,0.286,0.520
RC,23.32867,1.789,0.955,0.348,0.252,-0.925,0.031,0.283
LF,23.32867,2.033,0.209,0.149,0.553,0.817,0.100,0.126
RF,23.32867,1.945,0.309,0.430,0.104,-0.216,-0.371,0.897
LC,23.32867,1.907,0.968,0.140,-0.006,-0.611,0.092,0.787
bb,23.42913,0.489,0.296,0.739,0.000,0.000,0.000,1.000
sw,23.42913,3.116,1.000,0.400,0.000,0.000,0.000,1.000
E,23.42913,1.718,1.479,0.220,0.192,-0.758,0.290,0.552
RC,23.42913,1.768,0.949,0.335,0.277,-0.892,0.068,0.350
LF,23.42913,2.030,0.213,0.147,0.550,0.820,0.088,0.135
RF,23.42913,1.799,0.236,0.250,0.224,-0.089,-0.598,0.765
