Loaded course_3, 7.553014
Subject navigating course: False, 7.579803
Tare feet, 46.03773
Tare feet, 55.87809
Play Area: 2.1m x 3.4m, 1.939621
24 courses available, 1.945687
Tare feet, 8.648963
Loaded course_8, 14.81106
Subject navigating course: False, 14.84299
Subject navigating course: True, 44.26595
Off course, 44.28666
Pulse, 46.31398
Back on course, 46.33012
Off course, 49.00885
Back on course, 49.35367
Off course, 52.02854
Back on course, 53.18411
Off course, 53.39491
collide*(1.4243, 0.6988, 0.8790)*CollisionTracker_RH*(-0.9617, 0.4030, -0.5744) *(-2.7774, 3.9410, 0.6173)*(1.4677, 0.6870, 0.8183)*ObstacleRightMedNormObstacleMedNormObstacle*(1.4000, 0.6500, 0.8000), 55.32824
collide*(1.4016, 0.7141, 0.8442)*CollisionTracker_RH*(0.0666, -0.1606, -0.0926) *(6.8586, -4.2071, 2.3849)*(1.4009, 0.7193, 0.7784)*ObstacleRightMedNormObstacleMedNormObstacle*(1.4000, 0.6500, 0.8000), 55.52684
collide*(1.4255, 0.6800, 0.8699)*CollisionTracker_RH*(-0.1029, -0.0978, 0.0401) *(-2.8172, 1.1478, -1.6302)*(1.4751, 0.6487, 0.8296)*ObstacleRightMedNormObstacleMedNormObstacle*(1.4000, 0.6500, 0.8000), 55.83804
Back on course, 57.41647
Off course, 58.62685
Back on course, 58.97076
Play Area: 2.1m x 3.4m, 1.888254
24 courses available, 1.894793
Tare feet, 5.997825
Loaded course_12, 9.112668
Subject navigating course: False, 9.138082
Subject navigating course: True, 21.84579
Off course, 21.87523
Back on course, 22.75563
Off course, 22.79993
Back on course, 23.18813
Off course, 24.9883
Back on course, 25.00038
Off course, 25.47697
pressed_ButtonBig(Clone), 26.19906
Back on course, 26.45426
collide*(0.5716, 0.2641, 1.2595)*CollisionTracker_LF*(0.2165, 1.0034, -0.6803) *(-2.7541, 12.3772, -3.6295)*(0.5244, 0.1980, 1.2600)*ObstacleLeftLowBigObstacleLowBigObstacle*(0.6000, 0.3250, 1.2000), 31.82076
collide*(3.4676, 1.2342, 0.3668)*CollisionTracker_RH*(0.8467, 0.0236, 0.1887) *(-1.2270, -1.9799, 0.3935)*(3.4306, 1.3228, 0.3524)*FlagZY*(3.6000, 1.3000, 0.4000), 36.57251
Finish Line Tagged, 36.57711
Subject navigating course: False, 36.58237
Loaded course_8_swing, 38.61005
Subject navigating course: False, 38.62281
Subject navigating course: True, 47.2698
Off course, 47.28347
Back on course, 47.35635
collide*(3.2632, 0.1872, 0.8376)*CollisionTracker_LF*(-0.0321, 1.3203, -1.4445) *(-0.1344, -5.8193, -7.9998)*(3.3103, 0.2684, 0.9060)*StepOverObstacle*(3.2000, 0.0975, 0.8000), 50.76505
collide*(3.1275, 0.0695, 0.7351)*CollisionTracker_RF*(-0.0340, 0.0080, 0.1618) *(0.0632, 0.6323, -0.1131)*(3.0654, 0.0090, 0.6606)*StepOverObstacle*(3.2000, 0.0975, 0.8000), 51.17702
Off course, 53.12164
Back on course, 53.178
Off course, 53.31
Back on course, 53.32069
collide*(2.1543, 0.2552, 0.7707)*CollisionTracker_RF*(-0.2078, 0.7636, 1.9914) *(-3.0791, -17.9878, 5.6078)*(2.1856, 0.3590, 0.7434)*StepOverObstacle*(2.0000, 0.1300, 0.8000), 54.41926
pressed_ButtonBig(Clone), 56.01872
Off course, 60.37207
