LF,253.1684,0.895,0.090,1.664,0.547,0.411,0.521,0.511
RF,253.1684,0.706,0.104,1.654,-0.583,-0.313,0.710,0.240
LC,253.1684,0.959,0.907,1.509,0.153,-0.957,-0.242,0.054
sw,253.2686,0.032,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.2686,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.2686,0.807,1.296,1.439,-0.013,0.925,-0.380,0.012
RC,253.2686,0.642,0.929,1.516,0.175,0.952,0.249,0.028
LF,253.2686,0.895,0.090,1.663,0.546,0.412,0.520,0.512
RF,253.2686,0.706,0.104,1.654,-0.582,-0.312,0.712,0.240
LC,253.2686,0.959,0.907,1.507,0.152,-0.956,-0.244,0.056
sw,253.3806,0.065,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.3806,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.3806,0.807,1.298,1.440,-0.014,0.928,-0.373,0.005
RC,253.3806,0.642,0.929,1.517,0.178,0.951,0.250,0.025
LF,253.3806,0.895,0.090,1.663,0.546,0.412,0.519,0.513
RF,253.3806,0.706,0.104,1.654,-0.582,-0.311,0.712,0.240
LC,253.3806,0.959,0.907,1.505,0.149,-0.956,-0.246,0.059
sw,253.4903,0.108,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.4903,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.4903,0.807,1.299,1.440,-0.015,0.929,-0.369,0.001
RC,253.4903,0.643,0.930,1.517,0.180,0.951,0.250,0.023
LF,253.4903,0.895,0.089,1.663,0.546,0.412,0.518,0.513
RF,253.4903,0.706,0.104,1.654,-0.582,-0.310,0.712,0.241
LC,253.4903,0.959,0.907,1.504,0.148,-0.956,-0.247,0.062
sw,253.6016,0.160,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.6016,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.6016,0.807,1.301,1.441,-0.016,0.932,-0.363,-0.002
RC,253.6016,0.644,0.930,1.517,0.180,0.951,0.250,0.022
LF,253.6016,0.895,0.090,1.664,0.547,0.412,0.518,0.513
RF,253.6016,0.706,0.103,1.656,-0.582,-0.311,0.712,0.242
LC,253.6016,0.960,0.907,1.505,0.148,-0.956,-0.247,0.061
sw,253.7131,0.219,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.7131,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.7131,0.808,1.302,1.440,-0.017,0.933,-0.360,-0.002
RC,253.7131,0.646,0.931,1.516,0.179,0.952,0.249,0.022
LF,253.7131,0.895,0.089,1.664,0.548,0.411,0.517,0.513
RF,253.7131,0.706,0.103,1.655,-0.582,-0.310,0.711,0.242
LC,253.7131,0.962,0.906,1.505,0.149,-0.956,-0.246,0.062
sw,253.8263,0.284,1.000,1.200,0.000,0.000,0.000,1.000
bb,253.8263,1.175,0.296,-0.011,0.000,0.000,0.000,1.000
E,253.8263,0.809,1.302,1.440,-0.018,0.934,-0.357,-0.003
RC,253.8263,0.647,0.931,1.517,0.178,0.952,0.249,0.022
